aX,aY,aZ,gX,gY,gZ
-0.118,0.367,0.129,-260.620,-39.063,50.903
-0.121,0.359,0.059,-256.531,-44.189,48.340
-0.170,0.331,-0.001,-254.395,-43.884,47.424
-0.216,0.294,-0.053,-252.441,-39.246,45.837
-0.241,0.289,-0.079,-250.549,-30.701,39.307
-0.248,0.281,-0.114,-250.366,-18.250,32.593
-0.242,0.281,-0.159,-250.549,-7.141,27.649
-0.237,0.283,-0.191,-248.352,-1.221,21.484
-0.249,0.256,-0.223,-244.995,-0.305,16.052
-0.227,0.248,-0.275,-243.225,-2.258,12.756
-0.225,0.268,-0.318,-241.821,-6.958,11.353
-0.212,0.281,-0.351,-237.793,-13.306,11.780
-0.257,0.276,-0.347,-231.567,-15.259,12.573
-0.232,0.249,-0.356,-223.755,-15.137,8.850
-0.209,0.179,-0.415,-219.666,-13.794,3.479
-0.153,0.146,-0.489,-222.107,-9.094,2.319
-0.122,0.133,-0.584,-227.112,-5.432,4.822
-0.168,0.118,-0.654,-228.882,-2.319,7.080
-0.198,0.106,-0.706,-224.243,0.061,7.935
-0.200,0.089,-0.736,-215.942,1.343,6.104
-0.206,0.087,-0.773,-204.895,-2.441,3.052
-0.204,0.081,-0.811,-192.993,-8.118,-0.488
-0.228,0.058,-0.839,-182.861,-10.620,-2.625
-0.221,0.038,-0.876,-174.377,-9.460,-3.113
-0.218,0.026,-0.915,-168.152,-7.446,-4.456
-0.281,0.023,-0.942,-161.560,-6.592,-6.348
-0.291,-0.004,-0.969,-152.588,-3.418,-10.132
-0.301,-0.019,-0.985,-146.851,1.221,-13.916
-0.306,-0.004,-0.990,-143.677,4.761,-16.052
-0.280,-0.002,-0.976,-140.381,6.531,-16.418
-0.280,0.008,-0.965,-137.878,5.249,-14.709
-0.259,0.023,-0.975,-135.681,2.014,-13.306
-0.249,0.036,-1.009,-132.690,-3.235,-12.573
-0.256,0.051,-1.037,-126.892,-10.925,-10.803
-0.264,0.046,-1.057,-119.263,-20.264,-10.132
-0.275,-0.030,-1.105,-110.229,-27.344,-12.329
-0.298,-0.089,-1.167,-104.736,-28.564,-15.503
-0.282,-0.104,-1.222,-103.638,-23.010,-20.081
-0.253,-0.128,-1.271,-101.746,-12.451,-26.306
-0.230,-0.156,-1.322,-97.778,-2.747,-31.982
-0.177,-0.174,-1.349,-92.529,4.150,-34.058
-0.119,-0.174,-1.378,-86.792,7.507,-33.142
-0.078,-0.129,-1.397,-79.468,4.456,-29.480
-0.031,-0.051,-1.381,-69.092,-3.906,-24.048
-0.045,0.007,-1.308,-54.199,-15.503,-18.066
-0.109,-0.004,-1.221,-38.513,-26.794,-12.756
-0.182,-0.029,-1.151,-28.320,-31.372,-11.780
-0.237,-0.018,-1.076,-26.794,-26.184,-15.442
-0.232,-0.009,-1.051,-31.311,-12.146,-22.827
-0.182,-0.001,-1.062,-38.025,3.845,-30.334
-0.086,0.010,-1.091,-44.739,14.893,-34.668
-0.007,0.039,-1.112,-48.035,18.616,-34.058
0.050,0.084,-1.110,-46.997,14.709,-28.320
0.075,0.109,-1.104,-41.931,4.944,-18.188
0.071,0.115,-1.089,-34.485,-8.484,-4.883
0.052,0.095,-1.069,-26.245,-24.353,8.179
0.027,0.053,-1.080,-19.531,-38.208,19.165
-0.031,0.018,-1.091,-16.968,-47.180,28.870
-0.074,-0.026,-1.115,-16.418,-50.354,34.485
-0.125,-0.060,-1.167,-17.090,-48.279,35.095
-0.167,-0.046,-1.215,-18.738,-40.771,32.166
-0.178,-0.015,-1.239,-19.409,-27.771,25.818
-0.170,-0.007,-1.224,-17.090,-11.902,18.066
-0.152,0.005,-1.192,-14.160,1.404,10.620
-0.113,0.037,-1.154,-11.414,9.766,4.150
-0.098,0.093,-1.112,-6.775,11.292,0.977
-0.039,0.084,-1.045,-1.526,4.700,2.319
-0.106,0.100,-1.067,1.892,-6.104,3.174
-0.145,0.122,-1.019,3.540,-6.897,8.057
-0.146,0.102,-0.970,4.456,-4.700,11.414
-0.174,0.086,-0.941,3.296,-3.357,9.949
-0.168,0.073,-0.951,0.061,-3.418,8.057
-0.174,0.076,-0.980,-3.845,-1.831,5.737
-0.175,0.088,-1.016,-7.507,2.319,3.845
-0.155,0.083,-1.029,-10.071,8.484,3.235
-0.137,0.086,-1.041,-9.827,11.353,2.563
-0.122,0.105,-1.050,-6.897,7.446,1.221
-0.123,0.112,-1.049,-1.404,1.099,0.671
-0.138,0.093,-1.028,2.930,-2.014,0.549
-0.137,0.066,-0.977,3.479,-0.061,0.427
-0.114,0.061,-0.952,1.038,2.197,0.305
-0.087,0.080,-0.935,-1.709,1.953,1.038
-0.061,0.089,-0.951,-3.845,-1.831,3.784
-0.078,0.082,-0.979,-5.188,-5.798,7.263
-0.100,0.070,-0.996,-7.324,-6.836,9.705
-0.124,0.044,-1.016,-8.545,-5.859,9.216
-0.113,0.026,-1.043,-8.484,-3.113,7.263
-0.127,0.036,-1.090,-8.362,-1.221,5.432

-0.454,0.231,1.414,-1.404,-19.348,-0.916
-0.442,0.225,1.519,-18.188,-12.329,-1.526
-0.436,0.266,1.643,-35.767,-5.737,-2.686
-0.467,0.302,1.772,-49.988,3.418,-6.470
-0.473,0.320,1.898,-64.270,19.287,-13.916
-0.442,0.281,1.976,-80.078,38.391,-22.583
-0.351,0.246,1.998,-102.722,54.260,-29.602
-0.254,0.253,1.973,-133.484,64.758,-33.020
-0.178,0.305,1.871,-164.917,67.261,-32.288
-0.121,0.385,1.751,-189.819,62.866,-27.100
-0.091,0.422,1.689,-202.698,51.147,-18.555
-0.064,0.412,1.675,-203.735,34.180,-9.216
-0.066,0.362,1.660,-202.881,13.855,-0.427
-0.131,0.280,1.651,-206.970,-4.944,9.155
-0.214,0.221,1.640,-215.210,-16.602,16.602
-0.272,0.213,1.593,-225.037,-16.907,17.578
-0.294,0.213,1.501,-238.464,-9.033,12.939
-0.266,0.251,1.389,-253.296,2.686,7.080
-0.221,0.303,1.280,-264.221,14.221,2.197
-0.177,0.341,1.162,-269.287,18.738,0.427
-0.131,0.351,1.044,-269.836,15.259,1.160
-0.105,0.357,0.934,-268.005,4.517,3.357
-0.136,0.406,0.829,-264.160,-9.399,5.615
-0.185,0.484,0.763,-256.287,-20.752,4.272
-0.269,0.512,0.753,-246.094,-22.034,-1.587
-0.297,0.471,0.752,-236.328,-9.766,-10.559
-0.275,0.442,0.728,-236.511,11.658,-19.104
-0.220,0.470,0.678,-247.192,32.532,-23.621
-0.168,0.518,0.609,-257.935,48.218,-24.170
-0.091,0.578,0.570,-260.681,53.101,-23.499
-0.029,0.588,0.529,-256.165,43.152,-22.400
-0.010,0.578,0.506,-249.573,27.039,-18.311
0.001,0.536,0.480,-245.972,11.475,-10.437
-0.083,0.513,0.461,-246.521,-1.831,0.061
-0.114,0.454,0.453,-245.361,-9.644,7.629
-0.141,0.370,0.382,-246.643,-17.456,10.315
-0.237,0.348,0.288,-251.953,-28.564,11.719
-0.303,0.331,0.200,-254.822,-32.776,10.315
-0.331,0.272,0.129,-256.287,-27.832,4.578
-0.336,0.229,0.029,-260.132,-19.226,-1.953
-0.286,0.203,-0.074,-263.733,-9.766,-5.859
-0.233,0.179,-0.188,-267.883,-3.906,-7.568
-0.205,0.187,-0.274,-269.531,-6.104,-7.751
-0.215,0.170,-0.356,-265.625,-12.695,-6.897
-0.251,0.127,-0.414,-258.423,-17.395,-6.165
-0.235,0.080,-0.457,-250.427,-17.761,-7.751
-0.239,0.039,-0.510,-244.568,-17.090,-11.108
-0.345,0.040,-0.551,-239.197,-17.517,-15.015
-0.354,0.056,-0.560,-229.797,-10.620,-20.752
-0.327,0.001,-0.585,-223.999,4.333,-28.870
-0.284,-0.039,-0.665,-225.342,17.761,-34.668
-0.202,-0.043,-0.748,-229.858,25.757,-36.804
-0.155,-0.023,-0.833,-233.521,28.931,-35.400
-0.109,0.026,-0.903,-231.628,25.879,-31.982
-0.101,0.066,-0.935,-222.290,15.076,-26.062
-0.115,0.110,-0.929,-205.994,-1.099,-19.836
-0.132,0.087,-0.917,-186.218,-18.616,-16.479
-0.169,0.001,-0.934,-169.556,-31.494,-15.259
-0.177,-0.070,-0.971,-161.560,-36.499,-13.733
-0.203,-0.093,-1.023,-161.133,-35.217,-12.695
-0.232,-0.103,-1.123,-161.743,-30.579,-14.465
-0.232,-0.123,-1.231,-159.363,-23.071,-17.944
-0.212,-0.154,-1.340,-155.273,-14.832,-19.409
-0.180,-0.129,-1.410,-151.001,-12.390,-17.761
-0.145,-0.082,-1.440,-143.372,-16.296,-15.869
-0.067,-0.023,-1.448,-130.005,-26.062,-12.207
-0.054,0.044,-1.400,-111.938,-41.931,-6.714
-0.015,0.099,-1.327,-93.567,-60.181,-2.502
0.015,0.137,-1.260,-76.965,-76.904,0.305
0.006,0.175,-1.200,-64.148,-89.417,3.967
-0.077,0.146,-1.156,-55.237,-95.032,6.531
-0.103,0.069,-1.167,-50.598,-87.158,2.136
-0.084,0.030,-1.198,-54.626,-67.505,-4.028
0.004,0.018,-1.243,-64.148,-43.823,-9.033
0.098,0.025,-1.301,-71.411,-23.193,-12.329
0.219,0.040,-1.373,-73.486,-12.268,-11.353
0.291,0.082,-1.432,-69.214,-10.925,-7.263
0.338,0.140,-1.451,-59.204,-16.541,-1.648
0.341,0.195,-1.423,-43.823,-25.269,4.333
0.272,0.221,-1.334,-25.330,-33.447,10.376
0.224,0.217,-1.221,-9.094,-39.001,13.306
0.142,0.224,-1.108,0.183,-38.879,13.733
0.094,0.250,-1.025,2.197,-32.837,12.817
0.033,0.279,-0.952,-0.427,-22.461,10.010
0.004,0.296,-0.903,-5.310,-9.094,4.761
-0.010,0.323,-0.882,-11.963,5.554,-1.526
0.023,0.336,-0.865,-18.738,19.897,-6.348
0.088,0.332,-0.875,-24.292,30.151,-9.888
0.158,0.323,-0.910,-29.602,32.715,-8.850
0.210,0.330,-0.961,-33.081,26.794,-3.906
0.204,0.343,-0.984,-32.410,14.221,3.479
0.192,0.323,-1.013,-28.931,0.061,10.986
0.143,0.308,-1.029,-24.414,-11.963,18.494
0.121,0.278,-1.036,-20.996,-20.264,25.452
0.034,0.244,-0.997,-18.982,-24.292,29.602
-0.051,0.201,-1.048,-20.142,-25.879,29.663
-0.121,0.187,-1.000,-23.804,-13.550,25.146
-0.110,0.164,-1.003,-22.827,-2.747,18.005
-0.088,0.155,-1.057,-23.437,2.258,10.254
-0.082,0.185,-1.061,-26.306,9.888,2.991
-0.045,0.202,-1.028,-25.940,18.860,-0.122
0.000,0.178,-0.999,-22.461,21.484,0.061
0.032,0.161,-0.974,-22.034,17.639,0.305
0.055,0.171,-0.996,-22.949,9.216,1.892
0.067,0.194,-1.052,-21.790,1.709,4.944
0.079,0.203,-1.079,-17.212,-1.526,8.179
0.080,0.163,-1.099,-10.864,-2.869,10.315
0.049,0.154,-1.070,-6.104,-3.113,9.644
0.017,0.157,-1.048,-2.197,-2.930,9.338
-0.041,0.155,-1.022,0.549,-1.587,7.568
-0.093,0.165,-0.981,0.732,3.174,3.784
-0.118,0.189,-0.958,0.061,9.399,-0.488
-0.103,0.202,-0.923,-1.831,16.113,-4.333
-0.066,0.209,-0.909,-3.601,19.653,-8.240
-0.021,0.208,-0.908,-5.615,19.592,-8.972
0.022,0.200,-0.918,-8.118,16.296,-7.202
0.062,0.187,-0.952,-10.376,11.230,-3.723
0.090,0.191,-0.993,-11.169,4.944,1.465
0.108,0.195,-1.019,-10.437,-2.136,7.446

-0.318,0.219,1.548,-51.208,1.892,-3.113
-0.326,0.256,1.631,-67.383,5.493,-5.798
-0.353,0.279,1.712,-83.313,8.362,-5.737
-0.346,0.278,1.806,-98.755,12.756,-5.188
-0.336,0.244,1.857,-113.220,13.733,-7.935
-0.351,0.245,1.898,-128.845,10.864,-13.733
-0.358,0.268,1.949,-142.273,9.949,-19.775
-0.346,0.284,1.993,-151.978,13.611,-26.550
-0.319,0.274,2.037,-159.912,22.888,-32.288
-0.262,0.253,2.040,-172.424,37.537,-35.278
-0.185,0.224,2.019,-190.552,53.711,-34.485
-0.091,0.187,1.970,-213.135,64.941,-28.259
-0.011,0.163,1.862,-237.427,63.660,-16.541
0.002,0.159,1.708,-259.155,49.683,-2.930
-0.022,0.156,1.551,-271.484,30.151,8.179
-0.045,0.156,1.400,-274.475,11.902,15.625
-0.074,0.155,1.287,-273.682,-1.831,18.555
-0.124,0.151,1.205,-271.484,-9.521,18.005
-0.148,0.157,1.130,-270.325,-9.399,15.015
-0.160,0.209,1.066,-270.508,-2.808,9.583
-0.149,0.294,1.024,-269.226,6.897,2.380
-0.108,0.325,0.976,-265.259,18.799,-4.639
-0.041,0.305,0.905,-265.076,31.006,-9.338
0.048,0.306,0.813,-271.362,38.208,-9.827
0.102,0.349,0.715,-281.677,37.598,-4.089
0.128,0.382,0.615,-289.001,32.471,7.263
0.091,0.395,0.547,-290.833,25.146,19.775
0.038,0.414,0.508,-285.583,16.479,28.137
0.017,0.403,0.471,-276.062,9.766,30.701
-0.031,0.406,0.430,-268.738,0.854,31.494
-0.062,0.428,0.376,-262.634,-8.728,31.738
-0.052,0.433,0.315,-256.165,-18.616,31.189
-0.080,0.442,0.280,-253.479,-28.748,31.494
-0.095,0.398,0.220,-251.282,-35.706,33.020
-0.167,0.354,0.189,-253.052,-36.682,34.546
-0.216,0.337,0.154,-255.798,-33.325,34.241
-0.235,0.300,0.125,-258.789,-27.832,32.898
-0.267,0.274,0.057,-262.329,-25.330,30.823
-0.256,0.254,-0.030,-264.404,-24.048,26.855
-0.287,0.250,-0.100,-267.395,-23.987,23.132
-0.269,0.248,-0.188,-266.907,-25.391,19.470
-0.246,0.232,-0.252,-264.954,-26.306,17.578
-0.277,0.210,-0.309,-262.634,-29.724,18.311
-0.263,0.180,-0.356,-257.874,-33.630,18.494
-0.250,0.108,-0.410,-253.601,-35.522,16.113
-0.223,0.057,-0.504,-252.747,-38.940,13.428
-0.197,0.051,-0.596,-254.089,-42.419,12.634
-0.169,0.042,-0.694,-255.127,-45.410,13.855
-0.163,0.073,-0.779,-251.831,-47.607,15.198
-0.184,0.091,-0.845,-242.187,-49.316,14.587
-0.197,0.078,-0.898,-229.187,-48.584,10.925
-0.220,0.037,-0.942,-215.881,-44.128,5.432
-0.227,0.011,-0.976,-204.468,-34.485,-1.404
-0.218,-0.002,-0.994,-194.641,-20.813,-8.423
-0.226,-0.009,-1.014,-187.683,-8.911,-14.526
-0.214,-0.001,-1.037,-181.763,-0.610,-18.982
-0.178,0.023,-1.050,-176.514,3.784,-20.508
-0.164,0.035,-1.068,-171.875,2.563,-18.494
-0.151,0.051,-1.077,-164.368,-2.380,-14.709
-0.133,0.075,-1.083,-155.151,-10.986,-10.437
-0.108,0.097,-1.084,-145.508,-21.423,-7.446
-0.116,0.113,-1.091,-136.108,-31.311,-5.859
-0.138,0.137,-1.103,-126.770,-38.086,-5.920
-0.152,0.166,-1.101,-117.615,-38.879,-7.935
-0.168,0.178,-1.089,-108.154,-33.936,-12.634
-0.187,0.154,-1.073,-98.328,-25.940,-19.653
-0.199,0.103,-1.066,-89.844,-16.296,-27.832
-0.166,0.072,-1.065,-85.266,-4.883,-36.438
-0.121,0.056,-1.065,-85.144,6.348,-41.687
-0.075,0.055,-1.074,-88.501,14.526,-41.748
-0.022,0.065,-1.077,-92.896,17.761,-38.208
-0.052,0.069,-1.094,-94.543,15.137,-32.410
-0.055,0.066,-1.109,-92.468,8.850,-27.283
-0.051,0.050,-1.144,-90.149,3.662,-23.560
-0.065,0.065,-1.187,-87.341,0.366,-20.325
-0.068,0.103,-1.205,-82.947,-2.136,-18.555
-0.049,0.128,-1.207,-76.416,-3.967,-18.799
0.011,0.103,-1.216,-67.932,-5.493,-19.592
0.060,0.053,-1.225,-60.974,-8.118,-16.968
0.106,-0.007,-1.240,-56.458,-13.428,-11.841
0.117,-0.066,-1.287,-53.528,-20.386,-5.371
0.114,-0.099,-1.334,-51.819,-24.353,1.953
0.112,-0.111,-1.378,-50.171,-24.353,9.766
0.097,-0.073,-1.403,-47.729,-21.301,17.395
0.082,-0.003,-1.377,-43.518,-17.151,24.048
0.064,0.059,-1.323,-35.400,-13.794,28.320
0.031,0.123,-1.246,-24.597,-11.902,30.396
0.007,0.187,-1.165,-13.489,-13.428,28.564
-0.042,0.226,-1.081,-1.465,-17.700,24.780
-0.083,0.200,-0.991,9.094,-19.897,19.470
-0.124,0.159,-0.934,13.306,-16.541,13.062
-0.141,0.153,-0.879,9.094,-8.850,7.812
-0.118,0.156,-0.854,0.488,0.061,3.540
-0.101,0.161,-0.859,-9.399,8.789,0.366
-0.058,0.159,-0.891,-18.433,16.174,-1.038
-0.043,0.128,-0.864,-25.269,19.958,-0.366
0.005,0.068,-1.011,-30.273,16.479,2.869
0.012,0.058,-1.092,-36.743,16.541,7.446
0.005,0.088,-1.121,-37.720,18.188,13.855
-0.034,0.149,-1.143,-33.936,12.878,19.592
-0.088,0.184,-1.137,-25.024,5.005,21.179
-0.158,0.190,-1.105,-11.963,-0.916,18.188
-0.184,0.176,-0.997,1.465,-4.211,13.916
-0.191,0.096,-0.994,11.169,-9.033,8.972
-0.238,0.029,-1.012,10.376,-8.606,2.258
-0.214,0.022,-1.000,1.587,1.282,-2.869
-0.184,0.044,-1.012,-6.470,12.878,-4.944
-0.138,0.068,-1.038,-10.986,20.996,-7.263
-0.099,0.093,-1.047,-13.367,23.499,-8.179
-0.064,0.104,-1.062,-11.597,21.057,-7.446
-0.037,0.117,-1.083,-7.812,15.503,-5.432
-0.039,0.140,-1.069,-3.418,9.583,-2.747
-0.054,0.153,-1.051,1.831,3.845,-0.061
-0.077,0.145,-1.006,7.324,-0.366,1.465
-0.120,0.150,-0.989,9.644,-4.028,1.648
-0.142,0.176,-0.938,10.925,-5.005,0.671
-0.164,0.162,-0.916,11.475,-4.700,-1.282
-0.168,0.127,-0.903,9.399,-3.418,-4.211
-0.164,0.115,-0.904,4.272,-0.854,-7.629

-0.201,-0.206,-1.642,-115.051,-16.968,-11.108
-0.236,-0.212,-1.657,-101.013,-12.451,-13.184
-0.272,-0.193,-1.647,-87.708,-6.714,-17.456
-0.264,-0.163,-1.620,-74.646,1.526,-25.513
-0.210,-0.144,-1.563,-61.768,13.000,-33.325
-0.085,-0.146,-1.486,-51.941,22.156,-37.537
0.060,-0.159,-1.433,-46.143,23.926,-35.461
0.184,-0.131,-1.388,-42.419,15.259,-26.428
0.261,-0.056,-1.355,-38.330,-2.258,-11.719
0.217,0.038,-1.280,-30.457,-23.865,5.920
0.162,0.062,-1.173,-18.738,-45.227,20.813
0.024,0.050,-1.121,-8.545,-62.195,27.710
-0.102,0.051,-1.072,-2.869,-69.092,33.203
-0.206,0.074,-1.031,-1.770,-62.927,33.020
-0.248,0.093,-1.011,-2.563,-46.570,27.222
-0.235,0.112,-1.005,-5.676,-26.489,18.494
-0.198,0.136,-0.973,-8.911,-6.592,9.460
-0.112,0.154,-0.965,-11.353,7.751,0.305
-0.056,0.173,-0.960,-12.451,14.465,-5.737
0.030,0.166,-0.965,-12.146,14.465,-7.507
0.113,0.144,-0.985,-11.536,8.301,-4.639
0.146,0.149,-1.020,-11.597,-2.197,1.648
0.068,0.150,-1.000,-10.071,-13.123,11.047
0.075,0.123,-1.091,-6.592,-24.658,19.653
-0.077,0.157,-1.078,-4.578,-25.635,23.071
-0.146,0.137,-1.032,-0.061,-20.691,24.170
-0.189,0.109,-1.005,2.747,-14.648,18.372
-0.212,0.085,-1.035,1.953,-7.385,10.376
-0.215,0.113,-1.023,-3.418,4.211,1.953
-0.190,0.145,-1.014,-8.057,18.616,-4.395
-0.114,0.157,-0.983,-9.399,28.992,-7.080
-0.055,0.167,-0.984,-6.592,26.184,-7.446
-0.020,0.142,-1.032,-3.845,15.259,-6.104
-0.015,0.155,-1.003,-4.700,8.728,-2.502
-0.012,0.147,-1.015,-2.808,0.305,4.089
-0.008,0.122,-1.009,0.549,-7.202,9.155
-0.023,0.113,-1.045,2.808,-15.869,12.390
-0.047,0.131,-1.056,3.357,-20.874,15.503
-0.102,0.120,-1.047,4.517,-21.667,16.968
-0.156,0.101,-1.056,5.798,-18.005,14.465
-0.191,0.078,-1.036,6.042,-11.108,8.728
-0.193,0.122,-1.028,4.211,-2.502,1.404
-0.175,0.134,-1.011,3.784,9.277,-3.357
-0.136,0.133,-1.008,2.869,15.869,-7.812
-0.141,0.156,-0.988,0.366,20.020,-12.695
-0.097,0.184,-0.955,0.244,20.020,-13.733
-0.058,0.177,-0.939,2.014,18.066,-12.268
-0.039,0.156,-0.919,1.343,11.963,-10.132
-0.046,0.175,-0.924,-1.526,4.089,-6.226
-0.047,0.202,-0.925,-3.723,-2.502,-1.587
-0.040,0.182,-0.945,-3.662,-7.996,3.113
-0.044,0.153,-0.960,-4.211,-13.000,6.958
-0.057,0.147,-0.981,-5.981,-16.846,9.644
-0.085,0.136,-0.999,-7.202,-18.066,11.597
-0.114,0.104,-1.029,-7.690,-16.113,11.108
-0.118,0.084,-1.053,-9.155,-11.292,8.972
-0.114,0.083,-1.077,-10.925,-5.676,6.226
-0.100,0.103,-1.084,-11.292,0.427,3.296
-0.081,0.112,-1.076,-9.888,4.639,0.793
-0.060,0.110,-1.075,-6.531,5.432,-1.770
-0.048,0.112,-1.068,-2.563,3.662,-3.113
-0.041,0.111,-1.041,1.038,1.404,-3.296
-0.043,0.102,-1.021,3.357,-0.366,-2.991
-0.057,0.091,-1.006,3.662,-1.221,-1.770
-0.071,0.089,-1.005,3.052,-1.343,-0.183
-0.088,0.096,-1.009,2.075,-0.732,0.854
-0.099,0.119,-1.009,1.099,0.793,1.343
-0.106,0.130,-1.002,1.282,2.563,1.099
-0.102,0.117,-1.004,2.441,4.028,0.061
-0.101,0.109,-1.011,3.723,4.456,-1.038
-0.094,0.116,-1.017,4.517,3.723,-1.587
-0.092,0.116,-1.020,5.981,1.770,-1.282
-0.101,0.095,-1.027,7.751,-0.427,-0.488
-0.102,0.085,-1.041,8.911,-2.563,-0.305
-0.108,0.087,-1.059,9.277,-4.150,-0.183
-0.116,0.086,-1.073,10.925,-5.554,-0.671
-0.120,0.077,-1.089,13.428,-6.226,-1.526
-0.120,0.070,-1.097,16.052,-5.554,-2.258
-0.116,0.067,-1.099,18.372,-4.761,-2.747
-0.129,0.054,-1.105,21.240,-3.845,-3.357
-0.131,0.040,-1.129,23.865,-1.831,-4.883
-0.119,0.044,-1.150,25.940,1.343,-6.775
-0.096,0.043,-1.161,28.137,4.333,-7.812
-0.070,0.030,-1.182,32.349,4.639,-8.667
-0.040,0.022,-1.207,36.499,2.258,-8.118
-0.019,0.027,-1.232,40.710,-2.014,-5.676
-0.007,0.024,-1.250,46.570,-7.141,-3.113
-0.002,0.011,-1.271,53.650,-12.329,-0.916
-0.006,0.012,-1.284,60.669,-17.029,1.587
-0.008,0.031,-1.283,67.261,-18.982,4.089
-0.019,0.038,-1.278,74.585,-18.982,5.310
-0.018,0.035,-1.271,83.557,-17.639,4.883
-0.026,0.038,-1.250,92.163,-15.320,3.418
-0.028,0.036,-1.222,101.318,-12.146,2.014
-0.024,0.026,-1.192,109.985,-9.216,1.404
-0.012,0.013,-1.161,117.737,-6.775,2.197
-0.005,0.023,-1.129,124.023,-6.470,4.517
-0.011,0.046,-1.084,129.883,-8.545,8.057
-0.052,0.074,-1.047,136.108,-11.292,11.169
-0.071,0.111,-1.010,141.418,-12.268,13.184
-0.076,0.168,-0.965,144.348,-10.193,13.672
-0.076,0.213,-0.923,145.752,-7.019,13.611
-0.072,0.232,-0.891,146.790,-4.089,13.611
-0.074,0.241,-0.866,146.729,-2.991,14.526
-0.066,0.263,-0.864,145.630,-5.188,15.869
-0.066,0.297,-0.876,146.301,-10.193,16.235
-0.059,0.338,-0.891,149.292,-16.541,15.747
-0.065,0.380,-0.897,153.870,-21.118,15.930
-0.072,0.402,-0.891,158.630,-23.193,16.357
-0.093,0.418,-0.863,162.109,-22.705,16.541
-0.111,0.406,-0.835,164.001,-20.020,15.137
-0.119,0.421,-0.806,163.025,-15.076,12.939
-0.109,0.449,-0.772,160.034,-8.545,10.559
-0.086,0.479,-0.741,156.738,-2.441,8.484
-0.050,0.518,-0.714,153.259,1.953,7.568
-0.025,0.579,-0.685,149.475,4.272,8.179
-0.002,0.614,-0.671,147.339,4.761,9.705
0.009,0.650,-0.667,146.606,3.235,12.634
0.017,0.671,-0.666,147.766,-0.671,14.893

-0.346,0.425,1.333,29.358,20.935,-21.240
-0.288,0.410,1.434,26.123,28.625,-22.156
-0.248,0.413,1.508,17.578,31.616,-19.775
-0.238,0.433,1.624,7.812,29.541,-16.418
-0.270,0.453,1.754,-0.732,24.597,-14.099
-0.341,0.428,1.902,-6.042,19.958,-12.878
-0.415,0.398,2.055,-15.686,23.926,-13.489
-0.498,0.331,2.212,-28.564,34.851,-18.616
-0.509,0.259,2.360,-47.241,47.791,-26.794
-0.500,0.197,2.486,-74.463,63.293,-34.973
-0.432,0.119,2.616,-105.347,84.778,-40.771
-0.337,0.046,2.724,-137.024,107.788,-47.546
-0.246,-0.004,2.846,-168.762,125.183,-52.429
-0.107,-0.042,2.972,-193.420,135.498,-51.392
0.035,-0.157,3.047,-221.863,138.611,-43.091
0.149,-0.338,3.006,-263.062,128.235,-24.048
0.185,-0.446,2.820,-311.462,99.487,0.793
0.154,-0.518,2.539,-354.004,57.617,25.940
0.097,-0.599,2.199,-382.263,14.221,48.706
-0.001,-0.665,1.835,-399.658,-21.973,64.697
-0.103,-0.646,1.471,-410.278,-47.607,70.190
-0.227,-0.547,1.116,-417.114,-60.181,65.247
-0.333,-0.404,0.820,-418.518,-54.199,52.490
-0.340,-0.285,0.591,-410.950,-29.175,37.354
-0.269,-0.199,0.422,-401.733,1.892,24.292
-0.174,-0.130,0.308,-393.677,25.757,16.907
-0.050,-0.077,0.235,-383.484,34.485,15.015
-0.010,-0.051,0.181,-372.620,27.039,18.738
-0.043,-0.042,0.123,-360.840,10.071,25.269
-0.052,-0.069,0.059,-348.572,-3.784,29.907
-0.071,-0.101,-0.029,-342.346,-13.733,33.447
-0.121,-0.088,-0.126,-340.393,-23.193,37.476
-0.232,-0.049,-0.166,-334.717,-29.968,39.429
-0.268,-0.027,-0.189,-322.205,-29.602,35.217
-0.267,-0.059,-0.230,-310.242,-21.606,25.818
-0.262,-0.057,-0.301,-306.335,-13.184,18.372
-0.258,-0.007,-0.367,-303.894,-9.338,14.343
-0.220,0.009,-0.413,-297.974,-8.301,11.719
-0.214,0.006,-0.432,-292.053,-6.409,10.620
-0.196,0.009,-0.453,-284.912,-7.141,10.437
-0.147,0.055,-0.477,-276.001,-13.367,9.338
-0.154,0.094,-0.458,-264.893,-26.062,11.108
-0.129,0.069,-0.454,-250.671,-39.551,12.695
-0.111,-0.015,-0.483,-240.356,-45.166,11.597
-0.131,-0.062,-0.535,-239.075,-45.898,9.583
-0.169,-0.080,-0.607,-242.981,-44.067,8.667
-0.218,-0.073,-0.664,-245.361,-36.560,6.714
-0.248,-0.061,-0.721,-242.126,-25.146,1.465
-0.236,-0.046,-0.765,-236.389,-14.893,-5.371
-0.225,-0.040,-0.806,-231.323,-7.385,-11.963
-0.181,-0.057,-0.854,-226.746,0.549,-16.296
-0.113,-0.065,-0.881,-224.976,7.935,-18.555
-0.098,-0.047,-0.906,-221.375,7.812,-17.639
-0.061,-0.045,-0.926,-213.867,1.892,-15.869
-0.047,-0.047,-0.970,-205.505,-4.395,-14.465
-0.095,-0.059,-0.998,-197.449,-8.789,-13.611
-0.137,-0.095,-1.046,-190.247,-7.568,-14.038
-0.191,-0.109,-1.084,-184.021,-0.916,-16.296
-0.199,-0.073,-1.102,-179.443,7.507,-21.362
